,ID,k,rAction,cAction,One_minus_corr_Action,R2_1-corr_Action,rExternal,cExternal,One_minus_corr_External,R2_1-corr_External
335,33,14,-10.0,0.0,1.0456581458636398,0.0020846662837054166,-9.55541596878631,7.252684589898057e-06,1.0783140005171468,0.0061330826769996705
336,34,1,-9.496791107973195,5.436659193344393e-06,1.2136599961955852,0.045650593974297486,-10.0,0.0,1.077959885072217,0.006077743680473285
337,34,2,-6.69204358538416,6.542041189097939e-05,1.2559373473601787,0.06550392577376477,-10.0,0.0,1.0952159588354897,0.009066078816961691
338,34,3,-5.282857052460836,0.0,1.2793457270359703,0.07803403521325487,-10.0,0.0,1.1023578510123029,0.010477129663856789
339,34,4,-4.6697406987093455,0.0,1.291494532137503,0.08496906226606182,-10.0,0.0,1.1035945083041059,0.010731822150769477
340,34,5,-4.299122582480096,0.0,1.2975987152120787,0.08856499529587986,-10.0,0.0,1.101252681913654,0.010252105594707623
341,34,6,-4.038571120088532,0.0,1.2998043222527773,0.08988263164144718,-10.0,0.0,1.0966783483364584,0.009346703037065578
342,34,7,-3.8182376018442703,0.0,1.2993742227434655,0.08962492524325408,-9.27836740782677,0.0,1.0905510134142231,0.008199486030342804
343,34,8,-3.541457219984243,0.0,1.297057439621057,0.08824312243421793,-8.872697972505682,0.0,1.0832526815002712,0.006931008976985614
344,34,9,-3.2072037367530264,0.0,1.2932550932239693,0.08599854970179881,-8.706567550074894,0.0,1.0751686032831458,0.005650318919538955
345,34,10,-3.019604185584292,0.0,1.2882727758826962,0.08310119331511522,-8.659818404442136,0.0,1.0666004818558805,0.004435624183435463
346,34,11,-2.943563341309324,0.0,1.2824531349209347,0.07977977342666379,-8.693277572672597,0.0,1.057793493223281,0.0033400878589494244
347,34,12,-2.9182261646867618,0.0,1.2760435974118574,0.07620006767207958,-8.792439075064543,0.0,1.048948214958677,0.002395927747640851
348,34,13,-2.920268570013544,0.0,1.2692176791117258,0.07247815874630421,-8.92823390968588,0.0,1.0402264550087945,0.0016181676825745648
349,34,14,-2.9389319285876705,0.0,1.2621068582880688,0.06870000516164183,-9.102981157331515,0.0,1.0317546561454587,0.0010083581869163145
350,35,1,-3.0309916556937337,0.0021,1.008781104760571,7.710780081612445e-05,-0.10000000000000009,0.0021,0.7087501677980941,0.08482646475763841
351,35,2,-3.024981016239743,0.0021,1.0193052788858952,0.0003726937928621858,-0.10000000000000009,0.0021,0.7268834634947322,0.07459264251263327
352,35,3,-2.982922583491538,0.0021,1.0254828241275307,0.0006493743255146648,-0.10000000000000009,0.0021,0.7371430862208912,0.06909375712147783
353,35,4,-2.923689083330401,0.0021,1.029391379681063,0.0008638531995563964,-0.10000000000000009,0.0021,0.7436991888121722,0.06569010581553851
354,35,5,-2.8674379186713286,0.0021,1.0319824818410561,0.0010228791447134792,-0.10000000000000009,0.0021,0.748217643804792,0.06339435489121056
355,35,6,-2.810463182304668,0.0011168849742855572,1.0334393444776917,0.0011181897590977318,-0.1,0.0021,0.7514891022214385,0.06175766631470669
356,35,7,-2.988903238751816,0.000584334980334737,1.033360877398542,0.001112948140800562,-0.1,1.1507673968878031e-06,0.7539384413703143,0.06054629063527028
357,35,8,-3.151689950264477,0.000375561197621658,1.032291942770594,0.0010427695678993276,-0.1,5.32551777676061e-07,0.7558093952591064,0.05962905144372332
358,35,9,-3.3439889905209252,0.00025805486983856947,1.030491148449373,0.0009297101337617017,-0.1,2.9405508371797803e-07,0.7572587368772047,0.058923320822450165
359,35,10,-3.564033893696794,0.00018128700003435989,1.0281185589192763,0.000790653355696812,-0.1,1.8006604233207367e-07,0.7583898341816189,0.05837547222678558
360,35,11,-3.8094645473786217,0.00012741539442307593,1.0252778605103838,0.0006389702319824251,-0.1,1.1789976912528765e-07,0.7592748352882522,0.05794860492549809
361,35,12,-4.073526098407164,8.907997613604349e-05,1.02204867702253,0.00048614415844384657,-0.1,0.0021,0.7599637992859845,0.05761737765321917
362,35,13,-4.345574032602273,6.224192875786932e-05,1.018506044260663,0.0003424736741776171,-0.1,5.7366451987625964e-08,0.7605019990649196,0.05735929245189982
363,35,14,-4.615021505936688,4.3817469608500026e-05,1.0147275729775787,0.00021690140580990494,-0.1,4.1911575682080764e-08,0.760912560959788,0.057162803506807094
364,36,1,-10.0,0.0021,0.862865519261759,0.018805865807346993,-4.75106126050701,0.0,0.990288114816546,9.432071381659256e-05
365,36,2,-10.0,0.0021,0.8696680648054698,0.016986413331551223,-4.186674302242192,0.0,0.985945204273569,0.000197537282911702
366,36,3,-10.0,0.0021,0.8731024098490215,0.016102998386125705,-4.110238863405442,0.0,0.9815355186630624,0.0003409370710421143
367,36,4,-9.999999999999998,0.0021,0.8746244783821913,0.01571902142093763,-4.130481852868658,0.0,0.9770406762164231,0.0005271305485991181
368,36,5,-10.0,0.0021,0.8751459528831792,0.015588533081449314,-4.187600946359775,0.0,0.9723799232597744,0.0007628686391359541
369,36,6,-10.0,0.0021,0.8752540825109496,0.015561543930184977,-4.265626085149264,0.0,0.967512517174996,0.001055436540304933
370,36,7,-10.0,0.0021,0.8753450345689165,0.015538860406624614,-4.358838549659936,0.0,0.9624326621823022,0.0014113048707090324
371,36,8,-10.0,0.0021,0.8756783571905524,0.015455870870839864,-4.465077914707331,0.0,0.9571610691025089,0.001835174000440024
372,36,9,-9.999999999999998,0.0021,0.8763988912173568,0.015277234092298801,-4.582942187673749,0.0,0.9517375088066001,0.0023292680561929954
373,36,10,-10.0,0.0021,0.8775516742664498,0.01499359247494963,-4.711532249651713,0.0,0.946214431629921,0.002892887364892443
374,36,11,-10.0,0.0021,0.8791024997230092,0.014616205573224966,-4.850084114814285,0.0,0.9406511934486322,0.0035222808390716702
375,36,12,-10.0,0.0021,0.8809652803526298,0.01416926448152803,-4.9971080457014265,0.0,0.9351089316874057,0.004210850746749785
376,36,13,-10.0,0.0021,0.8830306582405909,0.013681826911629441,-5.154306780527169,0.0,0.9296463186716755,0.004949640476447448
377,36,14,-10.0,0.0021,0.8851895085595565,0.013181448944796151,-5.3187511410059525,0.0,0.9243164369245275,0.005728001719799024
378,37,1,-10.0,0.0,1.0757832105351075,0.005743094999008423,-10.0,0.0,1.0852861474134496,0.007273726940628663
379,37,2,-10.0,0.0,1.088312559268363,0.007799108124528118,-10.0,9.693667762760059e-07,1.104579231043557,0.010936815565661676
380,37,3,-10.0,0.0,1.0942508075312125,0.008883214720285651,-10.0,2.663755238723855e-06,1.114483084803928,0.01310637670622337
381,37,4,-10.0,0.0,1.0964858946834088,0.00930952787285785,-9.85025385783804,3.0426125056888295e-06,1.1196536738600544,0.014317001668208283
382,37,5,-5.345152508980607,0.0,1.0960996263386011,0.00923513818241876,-10.0,4.4828878915533456e-06,1.1213883888584606,0.014735140949652817
383,37,6,-4.517230995231744,0.0,1.0905941102555468,0.008207292812994156,-10.0,5.034142163901306e-06,1.1218995175486002,0.01485949237858149
384,37,7,-4.232965190611784,0.0,1.08310423839463,0.006906314439151501,-10.0,5.6872612871779655e-06,1.1215081446521102,0.014764229216798163
385,37,8,-10.0,0.0021,1.0625014202377272,0.003906427531732975,-10.0,5.709023165199272e-06,1.1205547423537072,0.01453344590396872
386,37,9,-10.0,0.0021,1.0445555914061646,0.0019852007255530863,-9.992914155407034,5.946650090296647e-06,1.11930280085926,0.014233158292864262
387,37,10,-10.0,0.0021,1.0286606251802528,0.0008214314357229411,-9.993064689753838,6.066227309133721e-06,1.1178559105669261,0.013890015655559309
388,37,11,-10.0,0.0021,1.0150217848742409,0.00022565402080796987,-9.993684824074935,6.095365981480269e-06,1.1163252648126962,0.01353156723374389
389,37,12,-10.0,0.0021,1.0035974220987127,1.2941445756307178e-05,-3.4729310478940874,0.0,1.1461756494274233,0.021367320485528984
390,37,13,-0.10000000000000009,0.0021,0.9941625718768715,3.407556709269078e-05,-3.303916973876943,0.0,1.145559247991044,0.02118749467571824
391,37,14,-0.10000000000000009,0.0021,0.9865306743973912,0.00018142273218909298,-3.2745183167471383,0.0,1.1446279068530878,0.020917231440705415
392,39,1,-10.0,0.0021,1.1497590818916774,0.022427782609038174,-10.0,0.0021,0.9036246783129481,0.00928820263028274
393,39,2,-10.0,0.0021,1.1527053970421448,0.023318938285799097,-10.0,0.0020955575135005156,0.9342414496232218,0.004324186947655277
394,39,3,-10.0,0.0021,1.1527501942287874,0.023332621836932313,-10.0,0.000500849448420243,0.9476101795488405,0.0027446932869047234
395,39,4,-10.0,0.0021,1.1518306759440853,0.0230525541576378,-10.0,4.9737370376617723e-05,0.9514931103653621,0.0023529183420269405
396,39,5,-10.0,0.0021,1.1505201397003757,0.022656312455420633,-9.686422814395158,3.9636617682588825e-05,0.9496076867815698,0.0025393852315043685
397,39,6,-10.0,0.0021,1.1490252287447205,0.022208518802416283,-9.647128282656398,4.118412621256656e-05,0.9453843961685832,0.0029828641818702727
398,39,7,-10.0,0.0021,1.1474197739143317,0.02173258974095268,-10.0,2.8991239172472928e-05,0.9398233435886267,0.003621229976852472
399,39,8,-10.0,0.0021,1.1457199904386612,0.02123431561344354,-10.0,2.6746199436221736e-05,0.9339585415268526,0.004361474237260441
400,39,9,-10.0,0.0021,1.1439147379392545,0.020711451796124315,-10.0,2.487773665665862e-05,0.9279151858877686,0.005196220425594965
401,39,10,-10.0,0.0021,1.1419806519516356,0.020158505528611474,-10.0,2.327488550189479e-05,0.9219725269241235,0.006088286554606632
402,39,11,-10.0,0.0021,1.1398913449176753,0.019569588382875966,-10.0,2.1880447801612743e-05,0.9163292246210761,0.007000798652510342
403,39,12,-10.0,0.0021,1.1376236981056316,0.01894028228027003,-10.0,2.067620877471345e-05,0.9111166724768532,0.007900245911586978
404,39,13,-10.0,0.0021,1.1351621994280876,0.01826882015423811,-9.460845534347936,2.7119082215396945e-05,0.9070931609578954,0.00863168074079554
405,39,14,-10.0,0.0021,1.1325015770564884,0.017556667922456543,-10.0,1.8763398668983998e-05,0.9022364670437751,0.009557708376082882
